prob_pred_mean,prob_true
0.039692940984093796,0.03906677863375808
0.15996549742865684,0.17964071856287425
0.2576680200947392,0.293591654247392
0.34955472893154993,0.3620178041543027
0.43889285144689333,0.43781094527363185
0.5227006612964078,0.4716981132075472
0.6460041677442213,0.4166666666666667
0.7754307024805991,0.5
0.8188927188244004,0.7777777777777778
